Category	Filtered keyword	Lvl 1	Lvl 2	Biofilm flag
DATA_Descr	Rusitec choline bicarbonate, day 15, rumen fluid from cow 1	Mammals-associated	Digestive system	
DATA_Descr	Rusitec choline bicarbonate, day 15, rumen fluid from cow 2	Mammals-associated	Digestive system	
DATA_Descr	Rusitec choline chloride, day 10, rumen fluid from cow 1	Mammals-associated	Digestive system	
DATA_Descr	Rusitec choline chloride, day 10, rumen fluid from cow 2	Mammals-associated	Digestive system	
DATA_Descr	Rusitec choline chloride, day 15, rumen fluid from cow 1	Mammals-associated	Digestive system	
DATA_Descr	Rusitec choline chloride, day 15, rumen fluid from cow 2	Mammals-associated	Digestive system	
DATA_Descr	Rusitec control, day 10, rumen fluid from cow 1	Mammals-associated	Digestive system	
DATA_Descr	Rusitec control, day 10, rumen fluid from cow 2	Mammals-associated	Digestive system	
DATA_Descr	Rusitec control, day 15, rumen fluid from cow 1	Mammals-associated	Digestive system	
DATA_Descr	Rusitec control, day 15, rumen fluid from cow 2	Mammals-associated	Digestive system	
DATA_Descr	S1, Water control, Male offspring at weaning  W1M1			
DATA_Descr	s15;Traditional cheese	Engineered	Food production	
DATA_Descr	S16, Water control, Male offspring at weaning W3M2			
DATA_Descr	s16;Traditional cheese	Engineered	Food production	
DATA_Descr	S19, Water control, Female offspring at weaning W1F2			
DATA_Descr	S2, Water control, Male offspring at weaning W1M2			
DATA_Descr	S20, Water control, Female offspring at weaning W2F1			
DATA_Descr	S21, Water control, Female offspring at weaning W2F2			
DATA_Descr	S22, Water control, Female offspring at weaning W10F2			
DATA_Descr	S23, Water control, Female offspring at weaning W13F1			
DATA_Descr	S24, Water control, Female offspring at weaning W13F2			
DATA_Descr	S3, Water control, Male offspring at weaning W3M1			
DATA_Descr	s3;Traditional cheese	Engineered	Food production	
DATA_Descr	S4, Water control, Male offspring at weaning S8M1			
DATA_Descr	s4;Traditional cheese	Engineered	Food production	
DATA_Descr	S5, Water control, Male offspring at weaning W10M1			
DATA_Descr	S6, Water control, Male offspring at weaning W13M2			
DATA_Descr	Saliva collected from a healthy human donor	Human-associated	Digestive system	
DATA_Descr	Salmon metagenomic data from Distal gut content; animal SC04.16 from tank SC04 with treatment Spurv		Digestive system	
DATA_Descr	Salmon metagenomic data from Distal gut content; animal SC04.18 from tank SC04 with treatment Spurv		Digestive system	
DATA_Descr	Salmon metagenomic data from Distal gut content; animal SC09.24 from tank SC09 with treatment Spurv		Digestive system	
DATA_Descr	Salmon metagenomic data from Distal gut content; animal SC10.20 from tank SC10 with treatment And		Digestive system	
DATA_Descr	Salmon metagenomic data from Distal gut content; animal SC14.17 from tank SC14 with treatment Spurv		Digestive system	
DATA_Descr	Sample collection from rumen fas performed using an esophageal probe, this sample was deeply sequenced and dedicated to metagenome assembly.	Mammals-associated	Digestive system	
DATA_Descr	Sample from a pouch patient	Human-associated		
DATA_Descr	Sample from an anaerobic N2O enrichment grown sequentially in soil and wastewater digestate	Engineered	Wastewater	
DATA_Descr	Sample from cheese wheel (a) with large cracks, batch 1, zone with cracks	Engineered	Food production	
DATA_Descr	Sample from cheese wheel (a) with medium cracks, batch 1, zone with cracks	Engineered	Food production	
DATA_Descr	Sample from cheese wheel (a) with medium cracks, batch 1, zone without cracks	Engineered	Food production	
DATA_Descr	Sample from cheese wheel (b) with medium cracks, batch 1, zone with cracks	Engineered	Food production	
DATA_Descr	Sample from cheese wheel (b) with medium cracks, batch 1, zone without cracks	Engineered	Food production	
DATA_Descr	Sample from cheese wheel (c) with medium cracks, batch 1, zone with cracks	Engineered	Food production	
DATA_Descr	Sample from cheese wheel (c) with medium cracks, batch 1, zone without cracks	Engineered	Food production	
DATA_Descr	Sample from cheese wheel with extra large cracks, zone with cracks	Engineered	Food production	
DATA_Descr	Sample from cheese wheel with large cracks, batch 3, zone with cracks	Engineered	Food production	
DATA_Descr	Sample from cheese wheel with large cracks, batch 3, zone without cracks	Engineered	Food production	
DATA_Descr	Sample from cheese wheel with medium cracks, batch 2, zone in core without cracks	Engineered	Food production	
DATA_Descr	Sample from cheese wheel with medium cracks, batch 2, zone in rind with cracks	Engineered	Food production	
DATA_Descr	Sample from Sample from cheese wheel (a) with large cracks, batch 1, zone without cracks	Engineered	Food production	
DATA_Descr	Sample from Sample from cheese wheel (b) with large cracks, batch 1, zone with cracks	Engineered	Food production	
DATA_Descr	Sample from Sample from cheese wheel (b) with large cracks, batch 1, zone without cracks	Engineered	Food production	
DATA_Descr	Sample from Sample from cheese wheel (c) with large cracks, batch 1, zone with cracks	Engineered	Food production	
DATA_Descr	Sample from Sample from cheese wheel (c) with large cracks, batch 1, zone without cracks	Engineered	Food production	
DATA_Descr	Sample from Sample from cheese wheel with large cracks, batch 2, zone with cracks	Engineered	Food production	
DATA_Descr	Sample from Sample from cheese wheel with large cracks, batch 2, zone without cracks	Engineered	Food production	
DATA_Descr	Sample from the orange aggregate found in the ovelaying water, sequenced on one lane (7) of HiSeq 3/4000			
DATA_Descr	Sample from the orange aggregate found in the ovelaying water, sequenced on one lane (8) of HiSeq 3/4000			
DATA_Descr	Sample from the pink aggregate found in the ovelaying water, sequenced on one lane (7) of HiSeq 3/4000			
DATA_Descr	Sample from the pink aggregate found in the ovelaying water, sequenced on one lane (8) of HiSeq 3/4000			
DATA_Descr	Sample of biological soil crust (Crusted top layer of ca. 5 mm). Patch B Sample 20	Terrestrial	Soil	yes
DATA_Descr	Sample of biological soil crust (Crusted top layer of ca. 5 mm). Patch C Sample 15	Terrestrial	Soil	yes
DATA_Descr	Sample of biological soil crust (Crusted top layer of ca. 5 mm). Patch F Sample 08	Terrestrial	Soil	yes
DATA_Descr	Sample of biological soil crust (Crusted top layer of ca. 5 mm). Patch F Sample 12	Terrestrial	Soil	yes
DATA_Descr	Sample of biological soil crust (Crusted top layer of ca. 5 mm). Patch G Sample 19	Terrestrial	Soil	yes
DATA_Descr	Sample taken from the large intestine Patient no 1	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 10	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 11	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 12	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 13	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 14	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 15	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 16	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 17	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 18	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 19	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 2	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 20	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 21	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 22	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 23	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 24	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 25	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 26	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 27	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 28	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 29	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 3	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 30	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 31	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 32	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 33	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 34	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 35	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 36	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 37	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 38	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 4	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 6	Human-associated	Digestive system	
DATA_Descr	Sample taken from the large intestine Patient no 9	Human-associated	Digestive system	
DATA_Descr	Sample was taken from an asphalt lake near Wietze, Germany. Microbes were enriched using mineral medium with diesel as sole carbon source.Keywords: GSC:MIxS;MIMS:6.0	Aquatic		
DATA_Descr	Sample was taken from an asphalt lake near Wietze, Germany.Keywords: GSC:MIxS;MIMS:6.0	Aquatic		
DATA_Descr	Samples collected in soil mangrove harvested by a shrimp farm	Terrestrial	Wetlands	
DATA_Descr	Samples from two different depths (10 and 20m) were collected on December 13th of 2018 at a mariculture cage of adult gilthead seabream cultures (Sparus aurata) from the Western Mediterranean Sea, close to the coast of Guardamar del Segura (Alicante, Spain). Fish farm cages covered had a hight of 15m. The shallowest sample was collected from inside the net cage, whereas the remaining sample was collected from below this structure. For each depth, one seawater sample (200 L each) was collected and quickly filtered. Seawater samples were then sequentially filtered on board through 20, 5 and 0.22 m pore size polycarbonate filters (Millipore). DNA extraction was performed from the 0.22 and 5 m filters (free-living and particle-attached bacteria, respectively) following the phenol:chloroform protocol extraction. Metagenomes were sequenced using Illumina Nextseq (150 bp, paired-end reads).Keywords: GSC:MIxS;MIMS:6.0			
DATA_Descr	Samples were collected from dual media filters at the Ann Arbor, Michigan drinking water treatment plant	Aquatic	Freshwater	
DATA_Descr	Samples were collected from dual media filters at the Ann Arbor, Michigan drinking water treatment plant.	Aquatic	Freshwater	
DATA_Descr	Samples were collected near Alazeya River in 2015			
DATA_Descr	Samples were taken from Mai Po Nature Reserve, a coastal wetland located at Shenzhen River estuary and facing Deep Bay (Hau Hoi Wan) on September 12, 2014.	Terrestrial	Wetlands	
DATA_Descr	sand cat fecal sample	Mammals-associated	Digestive system	
DATA_Descr	SBR enriched microbial communities from a Danish Wastwater treatment plant December 2011 day 39 metageome.Keywords: GSC:MIxS;MIMS:6.0	Engineered	Wastewater	
DATA_Descr	SCBI_006-M-20140915-C Taxonomy ID:soil	Terrestrial	Soil	
DATA_Descr	SCOPE cruise seawater collected by CTD rosette sampler, prefiltered (0.1um), concentrated by TFF (&amp;gt;30 kDa), separated by density in CsClKeywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water I1Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water I2Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water I3Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water I4Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water I5Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S10Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S11Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S12-1000Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S12-1500Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S12-200Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S12-500Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S12-5Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S12-75Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S13-1000Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S13-1500Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S13-200Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S13-500Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S13-5Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S13-75Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S1Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S2Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S3Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S4Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S5Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S6Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S7Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S8Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	sea water S9Keywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	seawater	Aquatic	Marine	
DATA_Descr	Seawater	Aquatic	Marine	
DATA_Descr	seawater and sediment in an Arctic fjord	Aquatic	Marine	
DATA_Descr	seawater and sediment in an Arctic fjordKeywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	Seawater collected using CTD Rosette sampler. 500 ml of seawater was filtered through 10, 3 and 0.2 micron polycarbonate membrane filter. This sample represents the 0.2 - 3 micron fraction.	Aquatic	Marine	
DATA_Descr	seawater in an Arctic fjordKeywords: GSC:MIxS;MIMS:6.0	Aquatic	Marine	
DATA_Descr	Seawater metagenome	Aquatic	Marine	
DATA_Descr	Seawater microbial communities from Basse-Terre, Guadeloupe	Aquatic	Marine	
